Desc	Family ID	GCA_000442015.1_Rozella_k41_t100_protein.faa	GCA_001574975.1_Ganpr1_protein.faa	GCA_001875675.1_ASM187567v1_protein.faa	GCA_002794465.1_KSL3_v6_protein.faa	GCA_023515795.1_ASM2351579v1_protein.faa	GCA_027571585.1_ASM2757158v1_protein.faa	GCA_027604705.1_ASM2760470v1_protein.faa	GCF_000002865.3_V1.0_protein.faa	GCF_000002945.1_ASM294v2_protein.faa	GCF_000011425.1_ASM1142v1_protein.faa	GCF_000146045.2_R64_protein.faa	GCF_000151315.2_C_owczarzaki_V2_protein.faa	GCF_000182565.1_S_punctatus_V1_protein.faa	GCF_000388065.1_Font_alba_ATCC_38817_V2_protein.faa	GCF_000760515.2_UGP1.1_protein.faa
(null)	family4799	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4800	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4801	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4802	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4803	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4804	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4805	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4806	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4807	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4808	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4809	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4810	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4811	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4812	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4813	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4814	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4815	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4816	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4817	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4818	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4819	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4820	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4821	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4822	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4823	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4824	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4825	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4826	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4827	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4828	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4829	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4830	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4831	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4832	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4833	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4834	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4835	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4836	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4837	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4838	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4839	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4840	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4841	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4842	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4843	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4844	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4845	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4846	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4847	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4848	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4849	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4850	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4851	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4852	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4853	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4854	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4855	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4856	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4857	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4858	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4859	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4860	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4861	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4862	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4863	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4864	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4865	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4866	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4867	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4868	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4869	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4870	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4871	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4872	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4873	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4874	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4875	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4876	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4877	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4878	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4879	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4880	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
(null)	family4881	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4882	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4883	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4884	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4885	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4886	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4887	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4888	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4889	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4890	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4891	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4892	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4893	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4894	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4895	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4896	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4897	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4898	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4899	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4900	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4901	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4902	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4903	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4904	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4905	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4906	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4907	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4908	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4909	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4910	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4911	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4912	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4913	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4914	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4915	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4916	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4917	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4918	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4919	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4920	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4921	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4922	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4923	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4924	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4925	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4926	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4927	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4928	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4929	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4930	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4931	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4932	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4933	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4934	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4935	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4936	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4937	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4938	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4939	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4940	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4941	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4942	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4943	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4944	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4945	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4946	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4947	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4948	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4949	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4950	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4951	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4952	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4953	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4954	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4955	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4956	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4957	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4958	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4959	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4960	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4961	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4962	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4963	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4964	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4965	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	family4966	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4967	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4968	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4969	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4970	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4971	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4972	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4973	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4974	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4975	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4976	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4977	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
(null)	family4978	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4979	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family4980	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family4981	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4982	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4983	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4984	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4985	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4986	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4987	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4988	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family4989	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family4990	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family4991	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family4992	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
(null)	family4993	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family4994	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
(null)	family4995	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family4996	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family4997	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family4998	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family4999	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5000	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5001	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5002	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5003	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5004	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5005	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5006	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5007	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5008	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5009	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5010	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5011	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5012	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5013	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5014	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5015	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5016	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5017	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
(null)	family5018	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5019	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5020	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5021	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5022	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5023	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5024	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5025	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5026	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5027	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5028	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5029	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5030	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5031	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5032	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5033	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5034	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5035	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5036	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5037	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
(null)	family5038	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5039	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5040	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5041	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
(null)	family5042	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5043	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5044	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5045	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5046	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5047	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5048	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5049	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5050	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5051	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5052	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5053	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5054	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5055	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5056	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
(null)	family5057	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5058	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5059	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5060	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5061	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5062	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5063	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5064	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5065	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5066	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5067	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5068	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5069	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5070	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
(null)	family5071	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5072	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
(null)	family5073	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
(null)	family5074	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5075	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5076	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5077	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5078	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5079	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5080	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5081	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5082	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5083	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
(null)	family5084	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5085	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5086	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5087	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5088	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5089	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5090	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5091	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5092	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5093	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5094	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5095	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5096	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5097	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5098	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5099	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5100	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5101	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5102	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5103	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5104	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5105	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5106	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5107	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5108	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5109	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5110	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5111	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5112	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5113	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5114	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5115	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5116	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5117	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5118	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5119	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5120	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5121	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5122	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5123	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5124	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5125	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5126	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5127	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5128	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5129	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5130	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
(null)	family5131	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5132	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5133	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5134	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5135	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5136	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5137	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5138	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5139	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5140	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5141	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5142	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5143	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	family5144	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5145	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5146	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5147	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5148	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	family5149	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5150	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5151	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5152	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5153	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family5154	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5155	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	family5156	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
